Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","217","Togo","5301","Domestic supply quantity","2734","Poultry Meat","2015","2015","1000 tonnes","55","S","Standardized data"
"FBS","Food Balances (2010-)","217","Togo","5301","Domestic supply quantity","2734","Poultry Meat","2016","2016","1000 tonnes","56","S","Standardized data"
"FBS","Food Balances (2010-)","217","Togo","5301","Domestic supply quantity","2734","Poultry Meat","2017","2017","1000 tonnes","56","S","Standardized data"
"FBS","Food Balances (2010-)","217","Togo","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","60","S","Standardized data"
"FBS","Food Balances (2010-)","217","Togo","5301","Domestic supply quantity","2734","Poultry Meat","2019","2019","1000 tonnes","68","S","Standardized data"
"FBS","Food Balances (2010-)","217","Togo","5170","Residuals","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","217","Togo","5170","Residuals","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","217","Togo","5170","Residuals","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","217","Togo","5170","Residuals","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","217","Togo","5170","Residuals","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","217","Togo","5142","Food","2734","Poultry Meat","2015","2015","1000 tonnes","55","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","217","Togo","5142","Food","2734","Poultry Meat","2016","2016","1000 tonnes","56","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","217","Togo","5142","Food","2734","Poultry Meat","2017","2017","1000 tonnes","56","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","217","Togo","5142","Food","2734","Poultry Meat","2018","2018","1000 tonnes","60","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","217","Togo","5142","Food","2734","Poultry Meat","2019","2019","1000 tonnes","68","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2015","2015","kg","7.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2016","2016","kg","7.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2017","2017","kg","7.27","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2018","2018","kg","7.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2019","2019","kg","8.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2015","2015","kcal/capita/day","25","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2016","2016","kcal/capita/day","25","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2017","2017","kcal/capita/day","24","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","25","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2019","2019","kcal/capita/day","28","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","2.53","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","2.51","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","2.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","2.88","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","1.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","1.56","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","1.53","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","1.78","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5511","Production","2734","Poultry Meat","2015","2015","1000 tonnes","49","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5511","Production","2734","Poultry Meat","2016","2016","1000 tonnes","61","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5511","Production","2734","Poultry Meat","2017","2017","1000 tonnes","64","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","65","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5511","Production","2734","Poultry Meat","2019","2019","1000 tonnes","62","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5611","Import Quantity","2734","Poultry Meat","2015","2015","1000 tonnes","26","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5611","Import Quantity","2734","Poultry Meat","2016","2016","1000 tonnes","26","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5611","Import Quantity","2734","Poultry Meat","2017","2017","1000 tonnes","23","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","24","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5611","Import Quantity","2734","Poultry Meat","2019","2019","1000 tonnes","25","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5072","Stock Variation","2734","Poultry Meat","2015","2015","1000 tonnes","-10","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5072","Stock Variation","2734","Poultry Meat","2016","2016","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5072","Stock Variation","2734","Poultry Meat","2017","2017","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5072","Stock Variation","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5072","Stock Variation","2734","Poultry Meat","2019","2019","1000 tonnes","-2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5911","Export Quantity","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5911","Export Quantity","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5911","Export Quantity","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5911","Export Quantity","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5301","Domestic supply quantity","2734","Poultry Meat","2015","2015","1000 tonnes","85","S","Standardized data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5301","Domestic supply quantity","2734","Poultry Meat","2016","2016","1000 tonnes","86","S","Standardized data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5301","Domestic supply quantity","2734","Poultry Meat","2017","2017","1000 tonnes","86","S","Standardized data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","89","S","Standardized data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5301","Domestic supply quantity","2734","Poultry Meat","2019","2019","1000 tonnes","89","S","Standardized data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5123","Losses","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5123","Losses","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5154","Other uses (non-food)","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5154","Other uses (non-food)","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5154","Other uses (non-food)","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5154","Other uses (non-food)","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5171","Tourist consumption","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5171","Tourist consumption","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5171","Tourist consumption","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5171","Tourist consumption","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5171","Tourist consumption","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5170","Residuals","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5170","Residuals","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5170","Residuals","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5170","Residuals","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5170","Residuals","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5142","Food","2734","Poultry Meat","2015","2015","1000 tonnes","84","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5142","Food","2734","Poultry Meat","2016","2016","1000 tonnes","85","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5142","Food","2734","Poultry Meat","2017","2017","1000 tonnes","86","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5142","Food","2734","Poultry Meat","2018","2018","1000 tonnes","88","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5142","Food","2734","Poultry Meat","2019","2019","1000 tonnes","89","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2015","2015","kg","61.51","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2016","2016","kg","61.9","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2017","2017","kg","61.8","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2018","2018","kg","63.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2019","2019","kg","63.71","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2015","2015","kcal/capita/day","215","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2016","2016","kcal/capita/day","215","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2017","2017","kcal/capita/day","215","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","220","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2019","2019","kcal/capita/day","221","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","18.97","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","18.82","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","18.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","19.27","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","19.44","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","14.75","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","14.83","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","14.8","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","15.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","15.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","5511","Production","2734","Poultry Meat","2015","2015","1000 tonnes","220","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5511","Production","2734","Poultry Meat","2016","2016","1000 tonnes","213","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5511","Production","2734","Poultry Meat","2017","2017","1000 tonnes","215","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","212","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5511","Production","2734","Poultry Meat","2019","2019","1000 tonnes","223","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5611","Import Quantity","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5611","Import Quantity","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5611","Import Quantity","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5611","Import Quantity","2734","Poultry Meat","2019","2019","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5072","Stock Variation","2734","Poultry Meat","2015","2015","1000 tonnes","28","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5072","Stock Variation","2734","Poultry Meat","2016","2016","1000 tonnes","20","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5072","Stock Variation","2734","Poultry Meat","2017","2017","1000 tonnes","17","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5072","Stock Variation","2734","Poultry Meat","2018","2018","1000 tonnes","12","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5072","Stock Variation","2734","Poultry Meat","2019","2019","1000 tonnes","18","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5911","Export Quantity","2734","Poultry Meat","2015","2015","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5911","Export Quantity","2734","Poultry Meat","2016","2016","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5911","Export Quantity","2734","Poultry Meat","2017","2017","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5911","Export Quantity","2734","Poultry Meat","2019","2019","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5301","Domestic supply quantity","2734","Poultry Meat","2015","2015","1000 tonnes","189","S","Standardized data"
"FBS","Food Balances (2010-)","222","Tunisia","5301","Domestic supply quantity","2734","Poultry Meat","2016","2016","1000 tonnes","191","S","Standardized data"
"FBS","Food Balances (2010-)","222","Tunisia","5301","Domestic supply quantity","2734","Poultry Meat","2017","2017","1000 tonnes","195","S","Standardized data"
"FBS","Food Balances (2010-)","222","Tunisia","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","201","S","Standardized data"
"FBS","Food Balances (2010-)","222","Tunisia","5301","Domestic supply quantity","2734","Poultry Meat","2019","2019","1000 tonnes","203","S","Standardized data"
"FBS","Food Balances (2010-)","222","Tunisia","5123","Losses","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5123","Losses","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5170","Residuals","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5170","Residuals","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5170","Residuals","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5170","Residuals","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5170","Residuals","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5142","Food","2734","Poultry Meat","2015","2015","1000 tonnes","189","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5142","Food","2734","Poultry Meat","2016","2016","1000 tonnes","191","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5142","Food","2734","Poultry Meat","2017","2017","1000 tonnes","195","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5142","Food","2734","Poultry Meat","2018","2018","1000 tonnes","201","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5142","Food","2734","Poultry Meat","2019","2019","1000 tonnes","203","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2015","2015","kg","16.95","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2016","2016","kg","16.94","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2017","2017","kg","17.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2018","2018","kg","17.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2019","2019","kg","17.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2015","2015","kcal/capita/day","57","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2016","2016","kcal/capita/day","57","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2017","2017","kcal/capita/day","57","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","59","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2019","2019","kcal/capita/day","58","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","6.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","6.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","6.28","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","6.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","6.39","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","3.38","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","3.38","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","3.39","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","3.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","Turkey","5511","Production","2734","Poultry Meat","2015","2015","1000 tonnes","1965","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5511","Production","2734","Poultry Meat","2016","2016","1000 tonnes","1928","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5511","Production","2734","Poultry Meat","2017","2017","1000 tonnes","2192","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","2229","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5511","Production","2734","Poultry Meat","2019","2019","1000 tonnes","2202","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5611","Import Quantity","2734","Poultry Meat","2015","2015","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5611","Import Quantity","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5611","Import Quantity","2734","Poultry Meat","2017","2017","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5611","Import Quantity","2734","Poultry Meat","2019","2019","1000 tonnes","44","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5072","Stock Variation","2734","Poultry Meat","2015","2015","1000 tonnes","42","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5072","Stock Variation","2734","Poultry Meat","2016","2016","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5072","Stock Variation","2734","Poultry Meat","2017","2017","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5072","Stock Variation","2734","Poultry Meat","2018","2018","1000 tonnes","30","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5072","Stock Variation","2734","Poultry Meat","2019","2019","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5911","Export Quantity","2734","Poultry Meat","2015","2015","1000 tonnes","344","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5911","Export Quantity","2734","Poultry Meat","2016","2016","1000 tonnes","325","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5911","Export Quantity","2734","Poultry Meat","2017","2017","1000 tonnes","429","Im","FAO data based on imputation methodology"
